cartodb_id,created_at,updated_at,the_geom,iso,seats,faction,name
112,2014-07-21 13:38:40.947808+00,2014-07-21 13:39:03.106298+00,0106000020E61000000200000001030000000100000004000000F52EDE8FDB1F2D402AE109BDFEE841407D21E4BCFFBF2C40D3BEB9BF7AEC4140DAAD65321CA72C40505260014CFD4140F52EDE8FDB1F2D402AE109BDFEE8414001030000000100000004000000295C8FC2F5882C407D5D86FF7401424006F52D73BA5C2C40FED2A23EC907424058AD4CF8A5AE2C4027F6D03E56044240295C8FC2F5882C407D5D86FF74014240,MT,3,S&D,PL
70,2014-07-20 15:33:25.655755+00,2014-07-20 15:33:48.746835+00,0106000020E61000000E00000001030000000100000013000000A8FC10C072CB3440523000E01A084340ECC2EEBFBEB8344033D606403F08434068A4EF7F91A0344094E603C0000F4340F426F17F68843440CDEAFC5F1E0D43408FE4F21FD277344068510A809217434068CF02405773344027BEFB5F05234340787003805B6F3440E262FB7F8B1543404657F15F835C34401451FADF9D154340C1FD0440AA5A3440C7D40220131F4340B6371160056B344059EBF61FBA2C43405F6F0F00248034409996FD5F9A284340DEB201E0F18B34408A34F97F382E43407A93F83F349234405FED07C0E83B4340F901FEDFC7A03440F5CFFCFFF22A434010A10040049C34407661F75F5F244340441C0480D7A2344002E4F85F36204340CE1101A0EDAF3440388600E0D82143409F980E00C9CF34405A12FB5F890F4340A8FC10C072CB3440523000E01A084340010300000001000000300000006D7FFCDFF0BC384013ACFDDF0977414036E103E044C3384098F100600682414029A2F4BF3BBB3840C1FD0440AA8A41401901F47F375F3840E389FFBF5A9841404657F15F830C384065C405A0519841407395F61FFCD2374068510A80929F4140DE87EE1F2C99374040EA02A0829D414084F3EB7F678537404C410AE0DEA44140473FF93FB0953740A17C0760FFC74140841EFF3F2DA837405A12FB5F89BF4140382F0C60E3B837400F7AFCFF34C141401451FADF9DB537403C36FA7F72D3414095FAEC5FDDBD3740A278F8DF08D841407ABE0B00FAC4374088CEF8DFC6D1414017B3EBFF98C937400B6FFF5F2FC6414044F1F0BF11003840845DFB9FCFC1414063F4F5DFF716384053D5FCDFAEC64140C5ADFEDF431438403FC3FE5FB3CA4140C34B0DC048203840ACAC0A600CCD41402B1B1000A03338400B6FFF5F2FC64140750E1260602B3840E389FFBF5AC04140B772FE3FB1143840F01F036059C141402A08F55FAD173840ED1406C053BE41406A1D0BC0F5383840F5CFFCFFF2BA41409ABD01A069433840038D04E0C0B641404FCE0EC01F44384094E603C000AF4140960D0800D069384074BCFA5FCBAD4140D523EC5F82CD38407661F75F5FB44140ABC40280DF0B3940D675036017B341405F44FC3F5E0D3940991805A0D5AC41408CAD14C09C7639400EFC034070A541400768114020C33940132AF69FCEAA4140A5AE0840D4B53940ED1406C05396414043CAEC7FC2C53940C9B8FB7F498F4140CE1101A0EDCF3940566201C0EF8D41405CF6F3BFBFF73940596DFE5FF59841406D7FFCDFF01C3A404473F8FF4C9C4140EE10F73F5D1E3A40F01F0360599941405D090F60B2333A404E250340159D41407A93F83F34523A406EA60020C0A741404A07EBFF1C463A4036E103E0449B4140FEB1F77F614A3A40F901FEDFC79041403DDF05007D323A40388600E0D8814140BC4D0BA010013A40E839F95FF48141406DAA0FA0B6EF39407E470160C483414085AF12A06487394062F80460EE7E4140C34B0DC0482039408D3FF61F3E7941406D7FFCDFF0BC384013ACFDDF0977414001030000000100000008000000592E020053F7384033D606403FD84240F45104402EC73840AE9003C042ED42402FB8EEFF46B13840596DFE5FF5F84240EFA10AA094BD38407F6E05A093FE4240E5B003002ACB3840D19AF6FFB7FE424004C8F1BF6CE03840CE8FF95FB2F342408C820100D7F338409ABD01A069F34240592E020053F7384033D606403FD842400103000000010000000B000000BC4D0BA010D1344005EFF5FF3BD34240AA5E02E06D9F3440A8B905E0D9E84240B772FE3FB1A434407395F61FFCF242401B4FFCFFD5B434403708082014F642404D80064081BE3440C40802E0AFED424068A4EF7F91F03440EE3B0A0023E1424042BA1260DCFE3440CADFFFBF18DA4240AF0EFC7F07E93440C40802E0AFDD4240C7E8EBBFEFDD3440DB25FDFFB0DC42404D55F37FBBDB3440B03500C0D6D34240BC4D0BA010D1344005EFF5FF3BD342400103000000010000000F0000008FF70DC0C4033A40553BFD7F2013434000D5EC3F3ADD39404D800640811E43406DAA0FA0B6DF39402B2FF99F7C22434095FAEC5FDDFD394010A10040042C434048A5F9DF21F23940294B0040463A4340F426F17F68D43940A2FAFF1F44444340DE87EE1F2CD9394056E0F97FB44943405846FA1F260E3A40B03500C0D64B43409C230240DB1F3A40DC4C014080474340AB99EFBF19293A404C410AE0DE444340FB63EFFFC2243A402519FF5F712C4340AF0EFC7F07293A407F6E05A093264340750E1260601B3A40086402C0292343405846FA1F261E3A40ACAC0A600C1D43408FF70DC0C4033A40553BFD7F201343400103000000010000000C000000CE3C1460B3D23A4004B4082090D142404A07EBFF1CB63A40C1FD0440AADA4240382F0C60E3983A401F03052066D64240D902084058923A4040EA02A082DD4240722FF67F8AB63A40357B0340D3E6424006410D00D1D83A40B340FD5FDCE642401B7A0FC09BF73A403CB801C0ADDF42409CF8EE7F15FD3A40EB44F6FFF9E4424068A4EF7F91103B40C1FD0440AAE2424085AF12A064073B40934107C06CE0424088CEF8DFC6113B40553BFD7F20DB4240CE3C1460B3D23A4004B4082090D1424001030000000100000010000000F426F17F68143440768C0A2025AF43404FA3FBFF59E13340EE3B0A0023B943404E3DFB5FE8C433402AC9F8FF0ACE43409A92EEDFA3A03340DE30FA9FB6DF43407F6E05A093BE334042CEFBFFB8E543402265F63FE1DA33407B3C04C0BEE843400BF106A06AF233404473F8FF4CE4434095FAEC5FDDED3340EFA10AA094DD43402A08F55FADD73340E839F95FF4D94340DC21EE7FBADC3340799707C02AD243406EE5FC7F62E93340B956F79FE7CC434000D5EC3F3AED334040EA02A082BD434043CAEC7FC2053440AA5E02E06DB74340D9020840581234404B1A06A00FBA4340D50F03C0251F3440E389FFBF5AB04340F426F17F68143440768C0A2025AF434001030000000100000008000000D073F2BFE8733940E262FB7F8B754240DC4C0140805F394030A0F6DF73824240592E0200535739408279024099894240AF0EFC7F078939404EA70A80509942403DDF05007D9239408A34F97F38964240C5D811A009973940B19B0060488842404D800640818E39408F0F06E0977A4240D073F2BFE8733940E262FB7F8B75424001030000000100000019000000E5B003002A6B3A407395F61FFC7A4340357B0340D3163A408D3FF61F3E8943401076ED7F3E493A40B074FC1F7995434099D5F9BF3C4A3A40CE1101A0ED97434085AF12A064373A4088CEF8DFC69943406DAA0FA0B61F3A406A74FF3FEB914340473FF93FB0153A404A7509A07B8B4340B772FE3FB1F43940E262FB7F8B8D43401F42018008D83940A4DEF87F7A9C4340147C0DA063E8394059EBF61FBAA443403BBC1040A40F3A40EB44F6FFF9A4434084F3EB7F67353A409996FD5F9AB043404D55F37FBB5B3A40523000E01AB04340ECED0180846B3A4056E0F97FB4A9434068A4EF7F91603A4027BEFB5F05A343402BF0FC3FDA903A40ED1406C0538E4340BC22F8DF4A9E3A4068CF0240578343404D800640818E3A40A0D3FBDF74814340002B13C0C5823A405846FA1F26864340357B0340D3863A40508B03E086894340F9D6EA1F027E3A40BB260760418E434041A7F7BFE9723A40EFA10AA0948D434036E103E044833A40CE8FF95FB2834340750E1260608B3A40BC22F8DF4A7E4340E5B003002A6B3A407395F61FFC7A43400103000000010000000B0000001F42018008C83B40E839F95FF4F1414084491200F3BA3B40B956F79FE7F441400A8B0600F9B53B40388600E0D81142405105ED1F55E53B40DF57FEDF852A4240ACAC0A600C353C40185CF77FA3384240F9D6EA1F023E3C402DD4F59F10314240C34B0DC048103C40ED1406C0530E4240264003A040173C40A87A09803707424048D00CA0E7F43B40F6F60040C20542405CF6F3BFBFD73B406D7FFCDFF0F441401F42018008C83B40E839F95FF4F141400103000000010000002A000000D9020840588238404B1A06A00FFA424043CAEC7FC26538400D9603A0FE00434036E103E0446338404A7509A07BFB4240FDC9EF9F34513840294B0040460243404A1E1520864A38405E1DF8FF8E0A434074A811C0EE2E3840523000E01A1043401451FADF9D3538404E250340151543404A1E1520862A38404E250340151D4340A6961020011F3840CE8FF95FB21B434079580B6088283840900BF75FA1224340428FFF9F161C384013ACFDDF092743409F6DFB3F030D38406BDAFFDF5C2E434000000000000038409ABD01A0693343409F6DFB3F03BD374068CF0240573343407E47016044A13740A2E20700F13A4340192C0740FDA13740132AF69FCE424340347F12C0498F3740D9020840584A43400262F11FFB8337407395F61FFC4A434036E103E0445337403A1305C01961434030A0F6DF73FA36408D3FF61F3E714340BC22F8DF4AFE364030CB09A0396D43401F17EEBF42D53640F01F036059694340EE3B0A0023E136409C230240DB6F4340DC21EE7FBA1C3740722FF67F8A7E4340DC21EE7FBA4C37406D7FFCDFF08443405BBB06E0136E37408D3FF61F3E794340C582EB1F7E713740B8F0F6FF7570434048A5F9DF21923740A4DEF87F7A644340382F0C60E3A83740E56DF81F916043403106F77FE5B637406A74FF3FEB614340C1FD0440AADA3740ED1406C0535643409F6DFB3F031D3840811302A027554340841EFF3F2D283840A583F57F0E5343405F6F0F0024203840B19B0060485043409F980E00C91F38402519FF5F714C4340B2C204A0173B3840D675036017434340B524F6BF122F3840596DFE5FF53843408559EC1FD94138402EFBF9DFDF1B43408584FFDF9E7438406A74FF3FEB114340C26305E01B9738405FED07C0E813434004C8F1BF6C9038406BDAFFDF5CFE4240D9020840588238404B1A06A00FFA424001030000000100000010000000750E1260605B3940CDEAFC5F1EE54340B074FC1F794539405E1DF8FF8EEA434088F90BA08C443940A4DEF87F7AF443400262F11FFB333940799707C02AF243402B1B1000A03339406A74FF3FEBE94340AB99EFBF19393940ED1406C053E64340D073F2BFE82339406EA60020C0E743409C230240DB1F39401C3704E002ED4340F69F0CC0CC0C39402AC9F8FF0AEE434079580B60880839409FACF79FA5FE43400978EB5F063A39408602F89F630044408CAD14C09C563940CE8FF95FB2FB434044F1F0BF11703940900BF75FA1024440BC4D0BA0107139409996FD5F9A004440722FF67F8A56394090360A2067ED4340750E1260605B3940CDEAFC5F1EE5434001030000000100000007000000FB63EFFFC2A438402DD4F59F10494440CCAB00007C833840508B03E08651444088E6F0FF998838409ABD01A0695B44401B7A0FC09BA73840566201C0EF65444063F4F5DFF7C63840DC4C0140805F4440BE9B1320AFC638405846FA1F264E4440FB63EFFFC2A438402DD4F59F1049444001030000000100000069010000AF0EFC7F07393A40C9B8FB7F49DF444005590520A45C3A40E5EFFF5FCCD944405148F8FFED7E3A409BFCFDFF0BD54440F3C0F0DFF6973A408A34F97F38CE44400768114020A33A4035BAFF9F75B044405846FA1F269E3A40553BFD7F20AB4440A583F57F0E733A40D5D0066083A4444048A5F9DF21523A40BEF207A0A49744408FF70DC0C4533A40E56DF81F9178444061D100201F343A401B9207E06E6E444004F3048032333A4047A90860186A4440D902084058223A408D6A09E003644440E014F3FFEC1F3A407DC908A0FF5F444085EE0E0087083A400921F7DF105E44400BC6F3DFA40F3A40B64BFAFFE169444006410D00D1A83940566201C0EF6D4440C582EB1F7E413940DC4C0140807744409C4E1500A1223940388600E0D8794440F45104402E273940934107C06C8044408F0F06E0970A3940494E0560AC804440747DFEFF28FC3840264003A0407744404FCE0EC01FE4384090360A206775444022900900A7CD3840CDEAFC5F1E6D444095250020A3A03840D79C07A0E66D4440BC4D0BA010913840B46701A0AB794440D79C07A0E6653840CE1101A0ED77444074A811C0EE4E38404473F8FF4C6C444062B908004C1D38407CA20460305D44407F6E05A093FE374030CB09A0395D444088E6F0FF99D83740672A0640C36444405B90F31F4EBB37408602F89F6360444004C8F1BF6CB03740E56DF81F9158444004F3048032D33740934107C06C484440CCC3F81F4FEA3740B956F79FE7444440CE3C1460B3D237402DD4F59F1041444079580B6088D83740841EFF3F2D3844400616FA3F0BF63740B8F0F6FF75304440DC77140046023840B46701A0AB314440A696102001FF3740B64BFAFFE1394440960D0800D049384033D606403F2044408584FFDF9E643840EFA10AA094154440E262FB7F8B653840D902084058124440EE10F73F5D4E3840A87A0980370F444067E7FA5F2A2A38409CA1FAFF9F234440AA33EF1FA8DC37400ACA02609B2F44400A8B0600F9B53740086402C0292B444058710DE0EBB037405CB7F75F1D2644404A07EBFF1CC637403A1305C019194440E98B106089F737402DD4F59F101144408FF70DC0C40338405FED07C0E80344405846FA1F26FE3740AB8506203DFA4340F45104402EE737409CA1FAFF9FFB4340A583F57F0EB33740F901FEDFC71844401901F47F378F3740D19AF6FFB71E444079580B6088683740B219F91F0D2444404A1E1520865A374008E60900651F4440560B0D407A543740132AF69FCE1A44400978EB5F067A37405CB7F75F1D064440AA5E02E06DBF374008E6090065F743403106F77FE5B63740991805A0D5F443404D55F37FBB5B37403FC3FE5FB3FA4340202A0960356137400ACA02609BFF43403BBC1040A44F3740DB25FDFFB01C444049B8148014EE3640827902409931444012EF08C0A2D13640C40802E0AF3D444063F4F5DFF7F636409CA1FAFF9F4344404A07EBFF1CF63640220E02C06B49444088CEF8DFC6F136408602F89F63504440B637116005DB3640631F09A0BD51444088CEF8DFC6D136404168FB5F47494440C7E8EBBFEFBD3640E07E022055454440592E0200539736401C3704E0023D4440073DFE7F5AA0364024F2FA1FA2314440D3C1FA3F87A936403CB801C0AD2F44403454FFFF838C3640D6CCF7DF8C144440C1D2F17FE4973640E839F95FF4014440F3EB03A0BCBA3640F901FEDFC7F043406A1D0BC0F5D83640BB26076041E64340AA33EF1FA8EC364091DB0620FBCB4340F19DFB1F1E353740AA5E02E06DAF4340C1D2F17FE4573740494E0560AC9843400262F11FFB533740428FFF9F16944340841EFF3F2D183740A583F57F0E8B4340C7E8EBBFEF0D3740A2FAFF1F448C43406E101040281C37401285F99F3A944340DE87EE1F2C193740E07E0220558D43400A8B0600F9353740C6560A604E93434088E6F0FF993837403CB801C0AD974340AA5E02E06D1F374062F80460EEA643407A93F83F34F236405846FA1F26AE434058710DE0EBF03640F8DAF99FF8A5434088E6F0FF99D83640756506E055A44340EE3B0A0023D13640C52F06207FA04340595915C018DA3640A2FAFF1F44944340722FF67F8AE636405846FA1F26964340E34A0360B8FE3640B074FC1F798543400616FA3F0BF63640A9B5F65FE38043409394ECBF6B1137408BD9F57FCC8443400768114020F33640B8F0F6FF7578434024F2FA1FA2B13640C52F06207F7043403106F77FE5863640596DFE5FF5704340382F0C60E3983640388600E0D86943406FCD04608FB23640DB25FDFFB06C434056E0F97FB4C136408BD9F57FCC644340841EFF3F2D083740E389FFBF5A604340B2C204A0171B374077C7F7FFD050434004C8F1BF6C3037406AB3FB9F8D5343409F980E00C94F3740EE7A0660C55243408CAD14C09C56374037080820144E4340476A0C0076483740DE30FA9FB64743408A5F0C40FE603740B03500C0D6434340DE87EE1F2C693740E389FFBF5A404340C9610700549637405846FA1F263E43406D7FFCDFF0AC37408584FFDF9E2C434030CB09A039ED3740F6F60040C225434041A7F7BFE91238400F7AFCFF341943409C230240DB0F3840934107C06C104340631F09A0BD0938404B1A06A00F124340ABC40280DFFB3740EFA10AA0940D434005DB0C605F0C38403C36FA7F72F34240073DFE7F5A103840206905C0D7EA4240CCAB00007C133840722FF67F8ADE424030A0F6DF730A3840DEB201E0F1D342409ABD01A069F3374042CEFBFFB8D5424010CC1300CADE3740722FF67F8AE64240E712F51F25BF3740B956F79FE7EC42408A5F0C40FEB03740E56DF81F91F84240EE3B0A00239137406AB3FB9F8DFB4240DE87EE1F2C9937403C36FA7F72034340ED28EF5F3085374030CB09A03905434036B6F01F7F503740D5D0066083FC42408A34F97F382E374098F1006006FA42401EDC00E0960B3740E262FB7F8BF54240F9D6EA1F02FE36406C0104202CF14240202A09603501374039AD0420A8EC4240F9D6EA1F022E3740768C0A2025E74240C5D811A0092737400F7AFCFF34E142403BBC1040A41F37402AC9F8FF0ADE424037C90BC0712C3740A9E00920A9DB4240725A094050293740FBA6FADF5BCF42409C4E1500A1523740F14607A028C44240A335EDFF6F5D3740566201C0EFC542403BBC1040A44F37404D80064081CE42409ABD01A06963374054FC00207ED14240AB99EFBF19693740FD33FFBF9CCE42409F980E00C95F3740C7D4022013C742400616FA3F0B8637409996FD5F9AB84240428FFF9F166C3740D5D0066083B44240D3EC0D004D3C3740A9B5F65FE3B042400D53F8BF65463740E407F87F1FAC424044F1F0BF113037409ABD01A069AB4240DC4C0140802F374090360A2067A54240D902084058123740C40802E0AFAD4240A335EDFF6F1D3740C40802E0AFB542408A5F0C40FE203740F01F036059B9424095250020A3E036407E470160C4C3424036E103E044D336409CA1FAFF9FC34240631F09A0BDC93640A583F57F0ECB4240EE10F73F5DBE36402B2FF99F7CCA4240AF0EFC7F07B936409C230240DBC742403B91FD7FDECC3640CDEAFC5F1EAD42404264ECDF50E93640A8B905E0D998424084F3EB7F67E536404A4AF6DFB5904240BC4D0BA010013740C83A03C084834240B524F6BF120F374068CF0240576B424030CB09A0391D3740086402C029634240841EFF3F2D083740EFA10AA09455424081BC0D2032143740845DFB9FCF494240264003A0402737406D7FFCDFF044424081D0F6BF8E2237403CB801C0AD3F4240D073F2BFE8333740192C0740FD394240002B13C0C5323740C9B8FB7F49374240C5D811A00917374065C405A0513842404D800640810E374056E0F97FB44142405F6F0F0024F03640294B0040464A42401B67F41FA9CB3640DF57FEDF85624240841EFF3F2DC836404041F71F78664240D902084058A2364063F4F5DFF76642409C4E1500A1923640A583F57F0E634240F3EB03A0BC7A36402EFBF9DFDF4B4240CEE6EDDF277D3640220E02C06B314240C1FD0440AA6A36408BD9F57FCC3C424044F1F0BF116036407CA20460303D4240F9D6EA1F025E364040EA02A0824542403DDF05007D623640AB8506203D5242401B67F41FA93B36404B1A06A00F724240C936F43F8E233640DB25FDFFB0744240BAD4EF5FAC28364056E0F97FB48142409E46F7FFB3123640DEB201E0F18342404FCE0EC01FF435403CB801C0AD7F42405F44FC3F5EED3540086402C02973424020FFF59F6FEE3540AF0EFC7F0769424004C8F1BF6CF035406C58F89F2162424024F2FA1FA2E135406F0C01C0315C42403DDF05007DD2354013ACFDDF09674240C238F21F56B43540E389FFBF5A6842407A93F83F34B23540B219F91F0D744240CCD613C041B63540A9B5F65FE37842402E52EE5FD59435409C230240DB87424004C8F1BF6C903540C83A03C08493424043CAEC7FC2A53540E56DF81F91A042408559EC1FD9B13540C7D4022013A74240382F0C60E3A83540BB26076041B64240D9D7F47F928F35402AC9F8FF0AC642408C820100D7633540E407F87F1FD44240E960FD9FC3543540811302A027D54240E5B003002A4B3540A9E00920A9E342406D7FFCDFF01C3540C6560A604EEB42409F980E00C91F354063F4F5DFF7F64240F901FEDFC7303540C7D4022013F74240985B10806E4F35404C410AE0DE04434044F1F0BF116035408279024099194340ED28EF5F30A53540D5D006608314434005DB0C605FBC3540D36A06C011204340725A094050D93540C6560A604E2B4340DC21EE7FBA1C364054FC00207E21434036E103E0444336409FACF79FA516434084491200F3AA3640B19B006048084340ECED018084DB3640B8F0F6FF75F842403DDF05007DF23640A9B5F65FE3F842407C0C148098FA364042CEFBFFB8FD42408F0F06E097DA364010A1004004044340002B13C0C5F23640294B0040460A4340AF0EFC7F07193740DC4C014080074340D09E0580AE363740A4DEF87F7A0C4340DAFEF8BFE1393740FA280220971343404FCE0EC01FF436402519FF5F711C4340DAFEF8BFE1E9364002E4F85F36184340DC4C014080DF3640F8DAF99FF81D43400262F11FFBC33640C9B8FB7F491F43401B67F41FA9CB364036E103E0442343409CF8EE7F15AD364091DB0620FB2B43405F6F0F0024B03640E07E0220552D434017B3EBFF98A936402DD4F59F103143404A07EBFF1C963640DB25FDFFB0244340D09E0580AE8636404168FB5F47294340038D04E0C07636406BDAFFDF5C36434043CAEC7FC2653640D5D006608334434088CEF8DFC66136407395F61FFC2A4340AF390F40CD3B36405CB7F75F1D2E43408FE4F21FD22736401285F99F3A2C4340D3EC0D004DFC3540CA1EFC1FBB3343404A1E152086CA3540101FF9FFC82F43404FCE0EC01FC435406A74FF3FEB29434017B3EBFF98993540428FFF9F162C43405B90F31F4E7B35404041F71F782643401076ED7F3E7935400489F55FCA2E43406DAA0FA0B65F3540C1FD0440AA324340ACAC0A600C553540C7D40220133F434029A2F4BF3B4B3540ED1406C0532E43409CF8EE7F152D3540BB26076041264340C1D2F17FE4173540FD33FFBF9C2E43408FF70DC0C4233540CCC3F81F4F324340E28D0E40511835409FACF79FA5364340382F0C60E31835409CA1FAFF9F434340264003A0400735404B1A06A00F42434062B908004CFD3440F6F60040C2554340B2C204A017EB3440F6F60040C25543404FA3FBFF59E13440991805A0D56443406EE5FC7F62D934400B6FFF5F2F664340B79D110077C73440AF0EFC7F0761434010A1004004BC34404B1A06A00F6A43405BBB06E013CE344063F4F5DFF76E4340CE1101A0EDBF34402519FF5F717443404AF30160C0C43440494E05602C7A4340750E126060CB3440566201C0EF7543401B7A0FC09B073540C26305E01B7743400616FA3F0B0635407395F61FFC724340CCD613C0411635407F6E05A0936E43401F42018008183540F14607A028744340F3C0F0DFF6273540294B0040467243401DE00F600D243540206905C0D77A43404A1E1520862A35405009FC9F4B7D43401076ED7F3E1935400489F55FCA864340D789ECFFF30935408F0F06E0978243403BBC1040A4EF3440EB44F6FFF98443400BF106A06AE2344068510A8092874340960D0800D0C934402EFBF9DFDF8B4340C320FAFF82BD3440F75C01E0338243409394ECBF6BD134409CA1FAFF9F7B434005DB0C605FBC344056E0F97FB4794340F901FEDFC7B03440185CF77FA3884340960D0800D0793440D19AF6FFB79E4340E5B003002A7B34404A7509A07BA34340C1D2F17FE45734406D7FFCDFF0A44340357B0340D3363440A278F8DF08B84340ACAC0A600C4534404A4AF6DFB5B84340C5D811A00937344024F2FA1FA2C143400616FA3F0B263440101FF9FFC8C7434044F1F0BF113034408850002002CE4340915D0E603610344013ACFDDF09D743405846FA1F260334409709F97F59D843409E46F7FFB3423440B074FC1F79D54340A335EDFF6F4D34409CA1FAFF9FE343408F0F06E0974A34401590F63F40E7434024F2FA1FA2613440672A0640C3E44340AB99EFBF19693440F2C4FF5FEDE743406D7FFCDFF05C3440F14607A028F4434068A4EF7F91503440038D04E0C0FE434048D00CA0E76434403E9CFA1FE4FF434031310A40AB693440EFF8FE1F8A064440CCAB00007C8334400BF106A06A0A4440BC22F8DF4A8E3440C52F06207F084440CCC3F81F4FAA3440B219F91F0D0C4440D3C1FA3F87C93440DF57FEDF853244401B7A0FC09BD7344009A3FE1FCC3C44409C230240DBEF34403C36FA7F723B4440EFA10AA0940D3540180503002E4F444062B908004C0D354021E7FD7F9C5644408D1315600E08354040AB0640605944409F980E00C907354092D7F79F84594440CCD613C041F63440EE7A0660C5624440CA490FE080F73440EE7A066045654440CC80ED3FB6FB34408729FCDFB26D4440D1471100B91E3540DAA704406C6E44408FE4F21FD25735400ACA02609B6F4440ECC2EEBFBE783540FA7FF69F8C7444406E10104028AC3540BAFF02207273444088CEF8DFC6B13540C2BAF95F117844405CF6F3BFBFC7354055B9F53FE57644404A1E152086EA354093BFFF7F318C4440BC4D0BA010113640C5ADFEDF43944440F203FCBF8F213640A17C0760FF8F44401901F47F373F3640A5AE0840D49544401F420180087836408B040940928F4440C26305E01B973640787003805B8F444085AF12A064A73640DE30FA9FB6974440476A0C0076B836404DFEFEFF45924440F858F25FBDBD3640DD730580CF974440FDC9EF9F34C136403C36FA7F729B4440AC6D0E00EAC336402697F71F369F4440FEDC0A4027CD3640B219F91F0DAC4440281013609AEF36407F2F0940F1AB44409A000D80022D3740725A094050A94440F3C0F0DFF6473740196B03A09FB34440B637116005AB3740DEB201E0F1B3444061D100201FE43740E839F95FF4B94440FB63EFFFC2F437405EC6038019B9444004F304803213384020C0F93FCDBB44404FCE0EC01F143840672A0640C3C44440B60CFE9F3F283840AE9003C042C54440347F12C0492F38406C58F89F21C2444054BD04C0DB3E3840494E0560ACC8444029CD0780014E38408A34F97F38C64440FEDC0A40275D384027BEFB5F05C34440D09E0580AE8638408D3FF61F3EC9444088E6F0FF99A83840D79C07A0E6B5444031310A40ABB9384040EA02A082B544404657F15F83CC384090360A2067AD4440BEAFFCBF0BE53840FA7FF69F8CB4444073C009E0C13539401451FADF9DA544403F59EF3F4B3D3940E56DF81F91A0444068CF024057633940B46701A0ABA14440F45104402EA73940494E0560ACA84440BC22F8DF4ACE3940E13BF73FBCAA44409C4E1500A1223A405009FC9F4BAD4440CE3C1460B3323A402126FADF3EB84440D3C1FA3F87193A40D2C509C07DD144402FB8EEFF46113A4055B9F53FE5D64440A583F57F0E133A40553BFD7F20DB4440AF0EFC7F07393A40C9B8FB7F49DF4440,GR,2,S&D,Elia
111,2014-07-21 13:37:47.561691+00,2014-07-21 13:38:15.101165+00,0106000020E61000000200000001030000000100000004000000F52EDE8FDB1F2D402AE109BDFEE841407D21E4BCFFBF2C40D3BEB9BF7AEC4140DAAD65321CA72C40505260014CFD4140F52EDE8FDB1F2D402AE109BDFEE8414001030000000100000004000000295C8FC2F5882C407D5D86FF7401424006F52D73BA5C2C40FED2A23EC907424058AD4CF8A5AE2C4027F6D03E56044240295C8FC2F5882C407D5D86FF74014240,MT,3,EVP,PN
